Country,Year,Indicator Code,Indicator Name,Country Code,POP
late-demographic dividend,2009,SP.POP.GROW,Population growth (annual %),LTE,0.631190745
lithuania,2009,SP.POP.GROW,Population growth (annual %),LTU,-1.110345754
luxembourg,2009,SP.POP.GROW,Population growth (annual %),LUX,1.85177523
latvia,2009,SP.POP.GROW,Population growth (annual %),LVA,-1.651024968
"macao sar, china",2009,SP.POP.GROW,Population growth (annual %),MAC,2.109419625
st. martin (french part),2009,SP.POP.GROW,Population growth (annual %),MAF,1.50012949
morocco,2009,SP.POP.GROW,Population growth (annual %),MAR,1.236254388
monaco,2009,SP.POP.GROW,Population growth (annual %),MCO,1.88160883
moldova,2009,SP.POP.GROW,Population growth (annual %),MDA,-0.126238295
madagascar,2009,SP.POP.GROW,Population growth (annual %),MDG,2.823526265
maldives,2009,SP.POP.GROW,Population growth (annual %),MDV,2.701024032
middle east & north africa,2009,SP.POP.GROW,Population growth (annual %),MEA,2.202401195
mexico,2009,SP.POP.GROW,Population growth (annual %),MEX,1.608834137
marshall islands,2009,SP.POP.GROW,Population growth (annual %),MHL,0.195144411
middle income,2009,SP.POP.GROW,Population growth (annual %),MIC,1.169058659
"macedonia, fyr",2009,SP.POP.GROW,Population growth (annual %),MKD,0.082920929
mali,2009,SP.POP.GROW,Population growth (annual %),MLI,3.259179037
malta,2009,SP.POP.GROW,Population growth (annual %),MLT,0.753906931
myanmar,2009,SP.POP.GROW,Population growth (annual %),MMR,0.646530397
middle east & north africa (excluding high income),2009,SP.POP.GROW,Population growth (annual %),MNA,1.841487603
montenegro,2009,SP.POP.GROW,Population growth (annual %),MNE,0.214529296
mongolia,2009,SP.POP.GROW,Population growth (annual %),MNG,1.516449585
northern mariana islands,2009,SP.POP.GROW,Population growth (annual %),MNP,-3.107097563
mozambique,2009,SP.POP.GROW,Population growth (annual %),MOZ,2.921462927
mauritania,2009,SP.POP.GROW,Population growth (annual %),MRT,2.856701122
mauritius,2009,SP.POP.GROW,Population growth (annual %),MUS,0.265537673
malawi,2009,SP.POP.GROW,Population growth (annual %),MWI,3.059443122
malaysia,2009,SP.POP.GROW,Population growth (annual %),MYS,1.806869526
north america,2009,SP.POP.GROW,Population growth (annual %),NAC,0.907136495
namibia,2009,SP.POP.GROW,Population growth (annual %),NAM,1.445323345
new caledonia,2009,SP.POP.GROW,Population growth (annual %),NCL,1.309615607
niger,2009,SP.POP.GROW,Population growth (annual %),NER,3.771980829
nigeria,2009,SP.POP.GROW,Population growth (annual %),NGA,2.661221335
nicaragua,2009,SP.POP.GROW,Population growth (annual %),NIC,1.280089288
netherlands,2009,SP.POP.GROW,Population growth (annual %),NLD,0.514284545
norway,2009,SP.POP.GROW,Population growth (annual %),NOR,1.261127289
nepal,2009,SP.POP.GROW,Population growth (annual %),NPL,0.996848322
nauru,2009,SP.POP.GROW,Population growth (annual %),NRU,-0.020108586
new zealand,2009,SP.POP.GROW,Population growth (annual %),NZL,0.999728031
oecd members,2009,SP.POP.GROW,Population growth (annual %),OED,0.711464243
oman,2009,SP.POP.GROW,Population growth (annual %),OMN,4.3937931
other small states,2009,SP.POP.GROW,Population growth (annual %),OSS,2.643416433
pakistan,2009,SP.POP.GROW,Population growth (annual %),PAK,2.05936331
panama,2009,SP.POP.GROW,Population growth (annual %),PAN,1.779079805
peru,2009,SP.POP.GROW,Population growth (annual %),PER,1.247432037
philippines,2009,SP.POP.GROW,Population growth (annual %),PHL,1.605754541
palau,2009,SP.POP.GROW,Population growth (annual %),PLW,0.561993099
papua new guinea,2009,SP.POP.GROW,Population growth (annual %),PNG,2.333768395
poland,2009,SP.POP.GROW,Population growth (annual %),POL,0.067763227
pre-demographic dividend,2009,SP.POP.GROW,Population growth (annual %),PRE,2.926032288
puerto rico,2009,SP.POP.GROW,Population growth (annual %),PRI,-0.545401894
"korea, dem. people’s rep.",2009,SP.POP.GROW,Population growth (annual %),PRK,0.524098754
portugal,2009,SP.POP.GROW,Population growth (annual %),PRT,0.095330859
paraguay,2009,SP.POP.GROW,Population growth (annual %),PRY,1.326020333
west bank and gaza,2009,SP.POP.GROW,Population growth (annual %),PSE,2.89186775
pacific island small states,2009,SP.POP.GROW,Population growth (annual %),PSS,1.368601413
post-demographic dividend,2009,SP.POP.GROW,Population growth (annual %),PST,0.517026951
french polynesia,2009,SP.POP.GROW,Population growth (annual %),PYF,0.908546986
qatar,2009,SP.POP.GROW,Population growth (annual %),QAT,13.53942082
romania,2009,SP.POP.GROW,Population growth (annual %),ROU,-0.833088755
russian federation,2009,SP.POP.GROW,Population growth (annual %),RUS,0.030114067
rwanda,2009,SP.POP.GROW,Population growth (annual %),RWA,2.735944971
south asia,2009,SP.POP.GROW,Population growth (annual %),SAS,1.470932363
saudi arabia,2009,SP.POP.GROW,Population growth (annual %),SAU,2.740441484
sudan,2009,SP.POP.GROW,Population growth (annual %),SDN,2.087340595
senegal,2009,SP.POP.GROW,Population growth (annual %),SEN,2.803348722
singapore,2009,SP.POP.GROW,Population growth (annual %),SGP,3.015949915
solomon islands,2009,SP.POP.GROW,Population growth (annual %),SLB,2.273760548
sierra leone,2009,SP.POP.GROW,Population growth (annual %),SLE,2.322840471
el salvador,2009,SP.POP.GROW,Population growth (annual %),SLV,0.440496004
san marino,2009,SP.POP.GROW,Population growth (annual %),SMR,1.218209387
somalia,2009,SP.POP.GROW,Population growth (annual %),SOM,2.935688532
serbia,2009,SP.POP.GROW,Population growth (annual %),SRB,-0.400994905
sub-saharan africa (excluding high income),2009,SP.POP.GROW,Population growth (annual %),SSA,2.766680836
south sudan,2009,SP.POP.GROW,Population growth (annual %),SSD,4.305463107
sub-saharan africa,2009,SP.POP.GROW,Population growth (annual %),SSF,2.766432475
small states,2009,SP.POP.GROW,Population growth (annual %),SST,2.156656504
sao tome and principe,2009,SP.POP.GROW,Population growth (annual %),STP,2.309667228
suriname,2009,SP.POP.GROW,Population growth (annual %),SUR,1.056425023
slovak republic,2009,SP.POP.GROW,Population growth (annual %),SVK,0.133257321
slovenia,2009,SP.POP.GROW,Population growth (annual %),SVN,0.903875535
sweden,2009,SP.POP.GROW,Population growth (annual %),SWE,0.851904413
eswatini,2009,SP.POP.GROW,Population growth (annual %),SWZ,1.861761813
sint maarten (dutch part),2009,SP.POP.GROW,Population growth (annual %),SXM,0.803499822
seychelles,2009,SP.POP.GROW,Population growth (annual %),SYC,0.392530948
syrian arab republic,2009,SP.POP.GROW,Population growth (annual %),SYR,2.427559897
turks and caicos islands,2009,SP.POP.GROW,Population growth (annual %),TCA,2.558489351
chad,2009,SP.POP.GROW,Population growth (annual %),TCD,3.25982615
east asia & pacific (ida & ibrd countries),2009,SP.POP.GROW,Population growth (annual %),TEA,0.721923294
europe & central asia (ida & ibrd countries),2009,SP.POP.GROW,Population growth (annual %),TEC,0.401909399
togo,2009,SP.POP.GROW,Population growth (annual %),TGO,2.700650544
thailand,2009,SP.POP.GROW,Population growth (annual %),THA,0.503805274
tajikistan,2009,SP.POP.GROW,Population growth (annual %),TJK,2.206624036
turkmenistan,2009,SP.POP.GROW,Population growth (annual %),TKM,1.451958146
latin america & the caribbean (ida & ibrd countries),2009,SP.POP.GROW,Population growth (annual %),TLA,1.26671298
timor-leste,2009,SP.POP.GROW,Population growth (annual %),TLS,1.282059981
middle east & north africa (ida & ibrd countries),2009,SP.POP.GROW,Population growth (annual %),TMN,1.829204638
tonga,2009,SP.POP.GROW,Population growth (annual %),TON,0.579840838
south asia (ida & ibrd),2009,SP.POP.GROW,Population growth (annual %),TSA,1.470932363
sub-saharan africa (ida & ibrd countries),2009,SP.POP.GROW,Population growth (annual %),TSS,2.766432475
trinidad and tobago,2009,SP.POP.GROW,Population growth (annual %),TTO,0.473722819
tunisia,2009,SP.POP.GROW,Population growth (annual %),TUN,1.094158462
turkey,2009,SP.POP.GROW,Population growth (annual %),TUR,1.268401778
tuvalu,2009,SP.POP.GROW,Population growth (annual %),TUV,0.972049423
tanzania,2009,SP.POP.GROW,Population growth (annual %),TZA,3.171009777
uganda,2009,SP.POP.GROW,Population growth (annual %),UGA,3.439418395
ukraine,2009,SP.POP.GROW,Population growth (annual %),UKR,-0.443932417
upper middle income,2009,SP.POP.GROW,Population growth (annual %),UMC,0.753255749
uruguay,2009,SP.POP.GROW,Population growth (annual %),URY,0.355429274
united states,2009,SP.POP.GROW,Population growth (annual %),USA,0.876651299
uzbekistan,2009,SP.POP.GROW,Population growth (annual %),UZB,1.687340969
st. vincent and the grenadines,2009,SP.POP.GROW,Population growth (annual %),VCT,0.080579444
"venezuela, rb",2009,SP.POP.GROW,Population growth (annual %),VEN,1.571087019
british virgin islands,2009,SP.POP.GROW,Population growth (annual %),VGB,3.239414104
virgin islands (u.s.),2009,SP.POP.GROW,Population growth (annual %),VIR,0.005534953
vietnam,2009,SP.POP.GROW,Population growth (annual %),VNM,0.984216602
vanuatu,2009,SP.POP.GROW,Population growth (annual %),VUT,2.387616845
world,2009,SP.POP.GROW,Population growth (annual %),WLD,1.230697735
samoa,2009,SP.POP.GROW,Population growth (annual %),WSM,0.705849512
kosovo,2009,SP.POP.GROW,Population growth (annual %),XKX,0.803171845
"yemen, rep.",2009,SP.POP.GROW,Population growth (annual %),YEM,2.729134695
south africa,2009,SP.POP.GROW,Population growth (annual %),ZAF,1.102147199
zambia,2009,SP.POP.GROW,Population growth (annual %),ZMB,2.817933393
zimbabwe,2009,SP.POP.GROW,Population growth (annual %),ZWE,1.842497031
aruba,2010,SP.POP.GROW,Population growth (annual %),ABW,0.212680144
afghanistan,2010,SP.POP.GROW,Population growth (annual %),AFG,2.812616959
angola,2010,SP.POP.GROW,Population growth (annual %),AGO,3.570098638
albania,2010,SP.POP.GROW,Population growth (annual %),ALB,-0.496461963
andorra,2010,SP.POP.GROW,Population growth (annual %),AND,-0.015392722
arab world,2010,SP.POP.GROW,Population growth (annual %),ARB,2.402393182
united arab emirates,2010,SP.POP.GROW,Population growth (annual %),ARE,7.587098323
argentina,2010,SP.POP.GROW,Population growth (annual %),ARG,1.035037143
armenia,2010,SP.POP.GROW,Population growth (annual %),ARM,-0.391023921
american samoa,2010,SP.POP.GROW,Population growth (annual %),ASM,-1.054862102
antigua and barbuda,2010,SP.POP.GROW,Population growth (annual %),ATG,1.147471712
australia,2010,SP.POP.GROW,Population growth (annual %),AUS,1.555489589
austria,2010,SP.POP.GROW,Population growth (annual %),AUT,0.2403943
azerbaijan,2010,SP.POP.GROW,Population growth (annual %),AZE,1.189787708
burundi,2010,SP.POP.GROW,Population growth (annual %),BDI,3.221182855
belgium,2010,SP.POP.GROW,Population growth (annual %),BEL,0.913639392
benin,2010,SP.POP.GROW,Population growth (annual %),BEN,2.806108844
burkina faso,2010,SP.POP.GROW,Population growth (annual %),BFA,3.019244688
bangladesh,2010,SP.POP.GROW,Population growth (annual %),BGD,1.119887888
bulgaria,2010,SP.POP.GROW,Population growth (annual %),BGR,-0.658275447
bahrain,2010,SP.POP.GROW,Population growth (annual %),BHR,4.603905253
"bahamas, the",2010,SP.POP.GROW,Population growth (annual %),BHS,1.670040267
bosnia and herzegovina,2010,SP.POP.GROW,Population growth (annual %),BIH,-0.655462608
belarus,2010,SP.POP.GROW,Population growth (annual %),BLR,-0.170360662
belize,2010,SP.POP.GROW,Population growth (annual %),BLZ,2.416656693
bermuda,2010,SP.POP.GROW,Population growth (annual %),BMU,-0.780059723
bolivia,2010,SP.POP.GROW,Population growth (annual %),BOL,1.621157434
brazil,2010,SP.POP.GROW,Population growth (annual %),BRA,0.970296367
barbados,2010,SP.POP.GROW,Population growth (annual %),BRB,0.39387979
brunei darussalam,2010,SP.POP.GROW,Population growth (annual %),BRN,1.266144506
bhutan,2010,SP.POP.GROW,Population growth (annual %),BTN,1.828358142
botswana,2010,SP.POP.GROW,Population growth (annual %),BWA,1.751544498
central african republic,2010,SP.POP.GROW,Population growth (annual %),CAF,1.000713781
canada,2010,SP.POP.GROW,Population growth (annual %),CAN,1.113959721
central europe and the baltics,2010,SP.POP.GROW,Population growth (annual %),CEB,-0.362709819
switzerland,2010,SP.POP.GROW,Population growth (annual %),CHE,1.041558058
channel islands,2010,SP.POP.GROW,Population growth (annual %),CHI,0.614740578
chile,2010,SP.POP.GROW,Population growth (annual %),CHL,0.969247387
china,2010,SP.POP.GROW,Population growth (annual %),CHN,0.482959689
cote d'ivoire,2010,SP.POP.GROW,Population growth (annual %),CIV,2.305464264
cameroon,2010,SP.POP.GROW,Population growth (annual %),CMR,2.730690231
"congo, dem. rep.",2010,SP.POP.GROW,Population growth (annual %),COD,3.330935958
"congo, rep.",2010,SP.POP.GROW,Population growth (annual %),COG,3.078362675
colombia,2010,SP.POP.GROW,Population growth (annual %),COL,1.099085827
comoros,2010,SP.POP.GROW,Population growth (annual %),COM,2.412541877
cabo verde,2010,SP.POP.GROW,Population growth (annual %),CPV,1.084919087
costa rica,2010,SP.POP.GROW,Population growth (annual %),CRI,1.262356468
caribbean small states,2010,SP.POP.GROW,Population growth (annual %),CSS,0.642146865
cuba,2010,SP.POP.GROW,Population growth (annual %),CUB,0.127575696
curacao,2010,SP.POP.GROW,Population growth (annual %),CUW,1.265514155
cayman islands,2010,SP.POP.GROW,Population growth (annual %),CYM,2.237172712
cyprus,2010,SP.POP.GROW,Population growth (annual %),CYP,1.314635276
czech republic,2010,SP.POP.GROW,Population growth (annual %),CZE,0.291361674
germany,2010,SP.POP.GROW,Population growth (annual %),DEU,-0.153198447
djibouti,2010,SP.POP.GROW,Population growth (annual %),DJI,1.695078341
dominica,2010,SP.POP.GROW,Population growth (annual %),DMA,0.295789771
denmark,2010,SP.POP.GROW,Population growth (annual %),DNK,0.444197155
dominican republic,2010,SP.POP.GROW,Population growth (annual %),DOM,1.324423934
algeria,2010,SP.POP.GROW,Population growth (annual %),DZA,1.821358159
east asia & pacific (excluding high income),2010,SP.POP.GROW,Population growth (annual %),EAP,0.713163948
early-demographic dividend,2010,SP.POP.GROW,Population growth (annual %),EAR,1.534540607
east asia & pacific,2010,SP.POP.GROW,Population growth (annual %),EAS,0.675179891
europe & central asia (excluding high income),2010,SP.POP.GROW,Population growth (annual %),ECA,0.506042665
europe & central asia,2010,SP.POP.GROW,Population growth (annual %),ECS,0.38671236
ecuador,2010,SP.POP.GROW,Population growth (annual %),ECU,1.643291468
"egypt, arab rep.",2010,SP.POP.GROW,Population growth (annual %),EGY,1.972277516
euro area,2010,SP.POP.GROW,Population growth (annual %),EMU,0.23574216
eritrea,2010,SP.POP.GROW,Population growth (annual %),ERI,1.850515743
spain,2010,SP.POP.GROW,Population growth (annual %),ESP,0.460408305
estonia,2010,SP.POP.GROW,Population growth (annual %),EST,-0.228057969
ethiopia,2010,SP.POP.GROW,Population growth (annual %),ETH,2.641594477
european union,2010,SP.POP.GROW,Population growth (annual %),EUU,0.219177951
fragile and conflict affected situations,2010,SP.POP.GROW,Population growth (annual %),FCS,2.449050074
finland,2010,SP.POP.GROW,Population growth (annual %),FIN,0.457494535
fiji,2010,SP.POP.GROW,Population growth (annual %),FJI,0.932645434
france,2010,SP.POP.GROW,Population growth (annual %),FRA,0.49402977
faroe islands,2010,SP.POP.GROW,Population growth (annual %),FRO,0.067994275
"micronesia, fed. sts.",2010,SP.POP.GROW,Population growth (annual %),FSM,-0.331445172
gabon,2010,SP.POP.GROW,Population growth (annual %),GAB,3.313386234
united kingdom,2010,SP.POP.GROW,Population growth (annual %),GBR,0.783888647
georgia,2010,SP.POP.GROW,Population growth (annual %),GEO,-1.315808458
ghana,2010,SP.POP.GROW,Population growth (annual %),GHA,2.512829739
gibraltar,2010,SP.POP.GROW,Population growth (annual %),GIB,0.704515727
guinea,2010,SP.POP.GROW,Population growth (annual %),GIN,2.226211614
"gambia, the",2010,SP.POP.GROW,Population growth (annual %),GMB,3.157140562
guinea-bissau,2010,SP.POP.GROW,Population growth (annual %),GNB,2.501132548
equatorial guinea,2010,SP.POP.GROW,Population growth (annual %),GNQ,4.51562162
greece,2010,SP.POP.GROW,Population growth (annual %),GRC,0.128880433
grenada,2010,SP.POP.GROW,Population growth (annual %),GRD,0.364640812
greenland,2010,SP.POP.GROW,Population growth (annual %),GRL,1.028023326
guatemala,2010,SP.POP.GROW,Population growth (annual %),GTM,2.171039571
guam,2010,SP.POP.GROW,Population growth (annual %),GUM,0.133678532
guyana,2010,SP.POP.GROW,Population growth (annual %),GUY,0.115664356
high income,2010,SP.POP.GROW,Population growth (annual %),HIC,0.671513608
"hong kong sar, china",2010,SP.POP.GROW,Population growth (annual %),HKG,0.734446396
honduras,2010,SP.POP.GROW,Population growth (annual %),HND,1.968750939
heavily indebted poor countries (hipc),2010,SP.POP.GROW,Population growth (annual %),HPC,2.839075732
croatia,2010,SP.POP.GROW,Population growth (annual %),HRV,-0.255390216
haiti,2010,SP.POP.GROW,Population growth (annual %),HTI,1.478400896
hungary,2010,SP.POP.GROW,Population growth (annual %),HUN,-0.226013876
ibrd only,2010,SP.POP.GROW,Population growth (annual %),IBD,1.005016532
ida & ibrd total,2010,SP.POP.GROW,Population growth (annual %),IBT,1.319967605
ida total,2010,SP.POP.GROW,Population growth (annual %),IDA,2.349279621
ida blend,2010,SP.POP.GROW,Population growth (annual %),IDB,2.435229103
indonesia,2010,SP.POP.GROW,Population growth (annual %),IDN,1.321404942
